Order time: 2025-10-10 20, It's a good chance to sell this symbol -- EURAUD.a, the strategy is 2.3
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
The order was already made at order time: 2025-10-13 00. No duplicate orders at the same time allowed.
